Source,Target,Type,Id,Label,Weight
161,1,Undirected,26461,,142
1347,302,Undirected,26462,,72
250,303,Undirected,26463,,72
93,1,Undirected,26464,,127
517,0,Undirected,26465,,118
134,63,Undirected,26466,,116
7,110,Undirected,26467,,72
0,190,Undirected,26468,,122
0,304,Undirected,26469,,140
0,305,Undirected,26471,,124
46,25,Undirected,26472,,132
304,53,Undirected,26473,,101
25,248,Undirected,26474,,100
415,0,Undirected,26475,,130
803,306,Undirected,26476,,72
61,28,Undirected,26477,,131
30,307,Undirected,26478,,72
36,29,Undirected,26479,,107
8,18,Undirected,26480,,135
2,121,Undirected,26481,,102
40,12,Undirected,26484,,140
347,30,Undirected,26486,,71
390,0,Undirected,26488,,131
70,308,Undirected,26490,,71
31,111,Undirected,26493,,126
127,1,Undirected,26494,,125
54,125,Undirected,26496,,107
6,22,Undirected,26497,,140
6,153,Undirected,26498,,131
12,66,Undirected,26499,,141
59,0,Undirected,26500,,85
265,191,Undirected,26502,,71
5,6,Undirected,26505,,138
0,312,Undirected,26510,,110
0,268,Undirected,26511,,137
25,48,Undirected,26512,,138
78,6,Undirected,26513,,136
486,0,Undirected,26514,,119
140,4,Undirected,26515,,125
36,101,Undirected,26519,,137
8,160,Undirected,26520,,127
47,31,Undirected,26521,,122
92,31,Undirected,26522,,131
39,101,Undirected,26523,,71
1,144,Undirected,26524,,110
239,15,Undirected,26528,,139
364,0,Undirected,26529,,132
27,224,Undirected,26530,,107
165,4,Undirected,26531,,137
214,1,Undirected,26533,,117
120,1,Undirected,26534,,139
6,10,Undirected,26535,,134
15,53,Undirected,26538,,108
529,46,Undirected,26539,,91
42,1,Undirected,26540,,135
380,156,Undirected,26541,,131
0,314,Undirected,26544,,114
25,31,Undirected,26546,,136
33,2,Undirected,26547,,132
84,21,Undirected,26548,,126
11,140,Undirected,26549,,111
51,12,Undirected,26550,,134
338,0,Undirected,26551,,120
1,159,Undirected,26556,,116
842,0,Undirected,26557,,99
126,12,Undirected,26558,,106
65,24,Undirected,26559,,122
205,25,Undirected,26561,,96
170,315,Undirected,26562,,69
3,24,Undirected,26563,,95
482,316,Undirected,26565,,69
98,27,Undirected,26566,,112
27,47,Undirected,26568,,117
272,5,Undirected,26569,,94
195,1,Undirected,26570,,131
12,153,Undirected,26572,,109
75,32,Undirected,26573,,91
15,12,Undirected,26575,,123
193,135,Undirected,26576,,69
90,317,Undirected,26577,,69
85,33,Undirected,26578,,106
28,52,Undirected,26580,,115
251,318,Undirected,26582,,134
123,1,Undirected,26583,,111
0,319,Undirected,26585,,130
25,188,Undirected,26586,,112
261,0,Undirected,26587,,98
506,153,Undirected,26588,,69
61,14,Undirected,26590,,138
30,25,Undirected,26591,,129
576,0,Undirected,26592,,111
73,1,Undirected,26593,,119
37,72,Undirected,26594,,69
2,19,Undirected,26595,,116
2,170,Undirected,26596,,107
2,153,Undirected,26597,,117
2,107,Undirected,26598,,126
1,234,Undirected,26603,,118
102,12,Undirected,26604,,123
65,21,Undirected,26605,,135
242,0,Undirected,26606,,93
515,0,Undirected,26609,,101
160,24,Undirected,26610,,101
86,27,Undirected,26611,,120
120,320,Undirected,26613,,68
1322,25,Undirected,26615,,82
155,201,Undirected,26617,,95
57,321,Undirected,26619,,68
1224,322,Undirected,26620,,68
21,111,Undirected,26621,,116
434,40,Undirected,26622,,68
7,30,Undirected,26624,,132
0,323,Undirected,26625,,121
0,324,Undirected,26626,,114
0,300,Undirected,26627,,117
0,325,Undirected,26628,,103
0,326,Undirected,26630,,119
176,153,Undirected,26631,,84
78,12,Undirected,26634,,113
78,2,Undirected,26635,,129
30,27,Undirected,26637,,134
36,85,Undirected,26639,,115
36,111,Undirected,26640,,129
50,14,Undirected,26643,,117
1,129,Undirected,26645,,122
22,29,Undirected,26647,,107
22,20,Undirected,26648,,116
934,328,Undirected,26651,,67
392,0,Undirected,26653,,127
29,138,Undirected,26654,,81
29,61,Undirected,26655,,119
86,54,Undirected,26656,,130
27,56,Undirected,26657,,122
449,21,Undirected,26658,,104
221,329,Undirected,26659,,67
174,8,Undirected,26660,,115
12,179,Undirected,26663,,93
74,24,Undirected,26665,,114
21,52,Undirected,26668,,126
434,330,Undirected,26669,,67
28,104,Undirected,26671,,92
28,74,Undirected,26672,,129
5,14,Undirected,26673,,132
7,33,Undirected,26674,,130
0,332,Undirected,26675,,92
24,19,Undirected,26679,,110
33,20,Undirected,26680,,103
64,6,Undirected,26682,,109
36,24,Undirected,26686,,122
8,90,Undirected,26687,,116
92,8,Undirected,26689,,130
1,334,Undirected,26690,,93
514,252,Undirected,26691,,67
528,5,Undirected,26692,,90
121,6,Undirected,26693,,131
170,8,Undirected,26696,,119
239,1,Undirected,26697,,96
160,6,Undirected,26698,,109
125,58,Undirected,26699,,89
253,0,Undirected,26702,,114
214,51,Undirected,26706,,126
598,2,Undirected,26710,,95
53,7,Undirected,26712,,121
83,7,Undirected,26714,,128
21,125,Undirected,26715,,116
201,335,Undirected,26717,,66
123,5,Undirected,26718,,101
0,72,Undirected,26720,,128
0,337,Undirected,26722,,108
89,6,Undirected,26723,,123
234,0,Undirected,26724,,106
301,282,Undirected,26725,,115
11,121,Undirected,26729,,117
11,304,Undirected,26730,,111
11,40,Undirected,26731,,127
8,19,Undirected,26735,,101
2,339,Undirected,26736,,98
50,61,Undirected,26738,,109
1,340,Undirected,26739,,113
481,0,Undirected,26740,,111
65,54,Undirected,26741,,131
32,58,Undirected,26742,,90
352,341,Undirected,26743,,65
361,1,Undirected,26744,,128
160,7,Undirected,26746,,114
70,0,Undirected,26747,,125
27,117,Undirected,26748,,112
31,4,Undirected,26750,,97
449,1,Undirected,26751,,106
120,25,Undirected,26752,,93
104,1,Undirected,26753,,104
54,14,Undirected,26754,,110
85,73,Undirected,26759,,96
83,21,Undirected,26760,,102
21,48,Undirected,26761,,104
21,155,Undirected,26762,,127
28,15,Undirected,26764,,122
28,33,Undirected,26765,,125
68,0,Undirected,26766,,127
49,6,Undirected,26767,,121
49,343,Undirected,26768,,83
49,36,Undirected,26769,,107
7,87,Undirected,26772,,115
7,40,Undirected,26773,,126
0,344,Undirected,26774,,122
176,1,Undirected,26775,,115
179,7,Undirected,26777,,104
101,32,Undirected,26780,,115
413,0,Undirected,26781,,109
159,46,Undirected,26782,,82
232,21,Undirected,26783,,103
276,1,Undirected,26784,,122
20,31,Undirected,26786,,124
40,15,Undirected,26788,,89
145,0,Undirected,26789,,113
22,11,Undirected,26790,,111
121,27,Undirected,26791,,126
1026,30,Undirected,26792,,64
32,107,Undirected,26793,,108
1467,32,Undirected,26794,,80
132,50,Undirected,26795,,84
27,10,Undirected,26797,,125
402,14,Undirected,26798,,92
451,0,Undirected,26800,,116
2092,345,Undirected,26801,,64
117,21,Undirected,26803,,122
195,346,Undirected,26804,,79
1432,329,Undirected,26805,,64
54,61,Undirected,26806,,126
6,111,Undirected,26807,,107
66,24,Undirected,26811,,117
74,27,Undirected,26812,,126
461,6,Undirected,26814,,96
1520,135,Undirected,26815,,64
222,0,Undirected,26816,,117
76,0,Undirected,26817,,120
21,90,Undirected,26818,,114
21,224,Undirected,26819,,105
28,140,Undirected,26821,,106
46,6,Undirected,26825,,106
25,32,Undirected,26827,,118
44,344,Undirected,26831,,100
158,1,Undirected,26835,,114
100,7,Undirected,26836,,108
428,25,Undirected,26837,,104
232,352,Undirected,26840,,106
8,85,Undirected,26841,,111
8,40,Undirected,26842,,128
2,128,Undirected,26844,,92
47,151,Undirected,26845,,84
4,29,Undirected,26846,,101
142,21,Undirected,26847,,91
50,22,Undirected,26849,,109
92,24,Undirected,26850,,118
1,354,Undirected,26851,,108
113,27,Undirected,26853,,100
58,8,Undirected,26855,,118
125,24,Undirected,26856,,112
70,20,Undirected,26857,,85
27,155,Undirected,26859,,104
2092,355,Undirected,26861,,63
174,27,Undirected,26863,,93
853,108,Undirected,26864,,63
256,356,Undirected,26867,,63
679,357,Undirected,26870,,63
52,54,Undirected,26872,,111
52,6,Undirected,26873,,119
7,164,Undirected,26878,,118
7,5,Undirected,26879,,104
0,358,Undirected,26881,,123
0,359,Undirected,26882,,116
0,327,Undirected,26884,,100
24,50,Undirected,26885,,110
304,12,Undirected,26886,,115
304,1,Undirected,26887,,120
89,1,Undirected,26888,,105
33,40,Undirected,26890,,103
203,6,Undirected,26892,,108
11,360,Undirected,26893,,87
355,345,Undirected,26895,,63
312,2,Undirected,26896,,110
305,29,Undirected,26898,,63
670,11,Undirected,26900,,95
92,125,Undirected,26901,,103
22,5,Undirected,26903,,97
48,101,Undirected,26905,,81
108,276,Undirected,26906,,62
29,60,Undirected,26907,,62
27,87,Undirected,26909,,100
45,1,Undirected,26911,,117
340,0,Undirected,26912,,117
165,2,Undirected,26913,,105
533,0,Undirected,26915,,104
163,76,Undirected,26916,,62
54,362,Undirected,26917,,79
87,21,Undirected,26918,,86
12,174,Undirected,26919,,120
74,25,Undirected,26921,,110
387,21,Undirected,26924,,109
72,113,Undirected,26925,,83
110,31,Undirected,26928,,87
18,15,Undirected,26931,,121
7,363,Undirected,26933,,77
0,365,Undirected,26937,,97
0,366,Undirected,26939,,116
0,367,Undirected,26940,,109
46,7,Undirected,26941,,107
25,38,Undirected,26942,,99
9,352,Undirected,26944,,95
10,18,Undirected,26945,,108
1544,117,Undirected,26948,,77
8,66,Undirected,26949,,114
47,6,Undirected,26952,,120
4,40,Undirected,26953,,106
142,12,Undirected,26954,,94
20,29,Undirected,26955,,109
50,36,Undirected,26956,,109
1,87,Undirected,26958,,105
686,1,Undirected,26959,,97
552,108,Undirected,26960,,61
121,284,Undirected,26961,,75
425,368,Undirected,26963,,61
58,12,Undirected,26964,,99
125,7,Undirected,26966,,112
29,370,Undirected,26968,,61
402,7,Undirected,26970,,83
45,25,Undirected,26971,,120
449,2,Undirected,26973,,95
682,18,Undirected,26974,,61
117,50,Undirected,26975,,86
6,90,Undirected,26977,,119
12,48,Undirected,26978,,107
12,92,Undirected,26979,,112
202,25,Undirected,26980,,90
1252,371,Undirected,26981,,61
2642,1,Undirected,26982,,61
72,372,Undirected,26983,,105
21,102,Undirected,26984,,96
28,19,Undirected,26986,,113
28,65,Undirected,26987,,113
201,102,Undirected,26988,,61
5,19,Undirected,26989,,84
5,152,Undirected,26990,,101
7,98,Undirected,26992,,106
0,375,Undirected,26993,,102
0,67,Undirected,26994,,107
0,376,Undirected,26995,,102
0,225,Undirected,26996,,121
0,377,Undirected,26997,,84
0,378,Undirected,26998,,112
0,379,Undirected,26999,,76
25,72,Undirected,27000,,105
25,297,Undirected,27001,,94
89,2,Undirected,27002,,109
301,381,Undirected,27004,,61
224,1,Undirected,27005,,105
41,1,Undirected,27007,,114
11,46,Undirected,27009,,106
2643,27,Undirected,27011,,61
61,85,Undirected,27013,,116
8,33,Undirected,27015,,118
2,105,Undirected,27016,,121
2,154,Undirected,27018,,121
248,383,Undirected,27019,,61
1,384,Undirected,27023,,78
102,308,Undirected,27026,,61
180,381,Undirected,27029,,60
375,1,Undirected,27030,,108
135,385,Undirected,27031,,60
70,163,Undirected,27032,,87
364,25,Undirected,27033,,93
31,74,Undirected,27034,,116
31,61,Undirected,27035,,95
120,27,Undirected,27037,,105
117,346,Undirected,27038,,76
300,386,Undirected,27039,,98
6,155,Undirected,27041,,97
6,91,Undirected,27044,,105
12,56,Undirected,27046,,107
270,372,Undirected,27049,,114
445,0,Undirected,27050,,113
492,388,Undirected,27053,,60
484,0,Undirected,27054,,108
28,85,Undirected,27055,,115
201,70,Undirected,27056,,60
123,389,Undirected,27058,,85
5,27,Undirected,27059,,112
394,0,Undirected,27060,,120
7,13,Undirected,27061,,89
0,391,Undirected,27065,,93
0,393,Undirected,27067,,87
0,395,Undirected,27069,,107
0,396,Undirected,27070,,116
24,397,Undirected,27072,,60
304,366,Undirected,27073,,60
25,49,Undirected,27074,,95
91,21,Undirected,27078,,108
486,7,Undirected,27080,,87
224,12,Undirected,27081,,114
9,109,Undirected,27082,,82
291,0,Undirected,27083,,116
8,155,Undirected,27086,,107
14,179,Undirected,27087,,90
14,186,Undirected,27088,,60
50,54,Undirected,27089,,90
367,398,Undirected,27090,,60
92,83,Undirected,27091,,90
1,258,Undirected,27092,,112
1,102,Undirected,27093,,95
102,141,Undirected,27095,,82
19,21,Undirected,27097,,95
22,21,Undirected,27099,,104
170,25,Undirected,27101,,104
437,170,Undirected,27102,,73
364,234,Undirected,27103,,74
86,20,Undirected,27104,,101
143,399,Undirected,27106,,59
54,85,Undirected,27108,,94
6,32,Undirected,27109,,107
12,125,Undirected,27110,,93
12,400,Undirected,27111,,74
12,47,Undirected,27112,,102
66,28,Undirected,27113,,87
53,2,Undirected,27115,,115
409,11,Undirected,27116,,106
114,1,Undirected,27117,,89
43,0,Undirected,27118,,107
166,6,Undirected,27119,,59
83,36,Undirected,27120,,93
52,7,Undirected,27123,,97
28,245,Undirected,27124,,107
49,28,Undirected,27127,,105
0,401,Undirected,27130,,99
0,285,Undirected,27131,,110
0,403,Undirected,27133,,90
0,404,Undirected,27134,,108
25,405,Undirected,27136,,81
535,406,Undirected,27137,,59
2013,34,Undirected,27139,,59
350,0,Undirected,27140,,102
140,21,Undirected,27141,,92
101,340,Undirected,27143,,82
11,160,Undirected,27144,,97
11,10,Undirected,27145,,106
11,92,Undirected,27146,,112
11,102,Undirected,27147,,107
220,76,Undirected,27148,,59
668,205,Undirected,27150,,59
36,124,Undirected,27151,,107
8,407,Undirected,27153,,104
463,408,Undirected,27154,,78
2,409,Undirected,27155,,106
2,176,Undirected,27156,,105
2592,278,Undirected,27157,,59
610,0,Undirected,27159,,98
1,410,Undirected,27160,,94
1,411,Undirected,27161,,105
1,387,Undirected,27162,,106
1,412,Undirected,27163,,101
1,291,Undirected,27164,,107
1,126,Undirected,27165,,114
269,0,Undirected,27166,,107
113,12,Undirected,27167,,89
515,12,Undirected,27169,,104
29,32,Undirected,27170,,86
29,340,Undirected,27171,,81
29,413,Undirected,27172,,79
393,114,Undirected,27175,,58
6,101,Undirected,27177,,110
12,414,Undirected,27179,,58
74,179,Undirected,27181,,84
74,140,Undirected,27182,,101
53,65,Undirected,27185,,105
88,49,Undirected,27187,,80
281,0,Undirected,27188,,92
72,12,Undirected,27189,,109
161,12,Undirected,27190,,89
331,0,Undirected,27193,,104
5,20,Undirected,27195,,103
18,28,Undirected,27196,,95
7,137,Undirected,27197,,84
0,79,Undirected,27199,,102
0,230,Undirected,27201,,84
46,61,Undirected,27202,,93
25,195,Undirected,27203,,93
78,25,Undirected,27205,,96
84,7,Undirected,27206,,112
80,27,Undirected,27207,,90
292,5,Undirected,27208,,58
11,72,Undirected,27209,,106
395,40,Undirected,27210,,75
150,24,Undirected,27212,,81
426,0,Undirected,27213,,114
30,21,Undirected,27214,,99
312,49,Undirected,27215,,58
118,33,Undirected,27216,,77
36,113,Undirected,27217,,91
36,416,Undirected,27218,,58
36,412,Undirected,27219,,58
36,40,Undirected,27220,,109
20,85,Undirected,27223,,83
1,256,Undirected,27225,,106
1,172,Undirected,27226,,107
1,297,Undirected,27228,,92
1,154,Undirected,27229,,95
40,24,Undirected,27232,,102
55,36,Undirected,27233,,84
497,6,Undirected,27234,,83
954,286,Undirected,27235,,57
58,11,Undirected,27237,,88
284,1,Undirected,27238,,97
38,1,Undirected,27239,,108
29,351,Undirected,27240,,57
86,53,Undirected,27241,,89
86,111,Undirected,27242,,88
27,239,Undirected,27243,,87
27,83,Undirected,27244,,113
27,84,Undirected,27245,,112
27,140,Undirected,27246,,110
572,7,Undirected,27247,,79
45,12,Undirected,27248,,100
272,1,Undirected,27250,,87
117,7,Undirected,27251,,102
117,8,Undirected,27252,,100
6,117,Undirected,27254,,111
6,174,Undirected,27255,,100
6,176,Undirected,27256,,111
6,354,Undirected,27258,,95
12,120,Undirected,27259,,92
12,49,Undirected,27260,,102
461,78,Undirected,27263,,57
57,418,Undirected,27264,,57
522,40,Undirected,27265,,57
265,83,Undirected,27266,,111
21,153,Undirected,27267,,96
52,4,Undirected,27268,,93
28,107,Undirected,27270,,101
5,419,Undirected,27271,,57
642,1,Undirected,27272,,80
0,420,Undirected,27273,,101
0,351,Undirected,27274,,95
24,42,Undirected,27275,,97
25,117,Undirected,27276,,91
25,159,Undirected,27277,,91
33,51,Undirected,27278,,93
80,12,Undirected,27280,,110
9,1,Undirected,27283,,100
1279,32,Undirected,27285,,57
11,89,Undirected,27287,,106
30,12,Undirected,27288,,96
259,0,Undirected,27290,,82
159,102,Undirected,27291,,80
607,423,Undirected,27293,,77
750,61,Undirected,27294,,81
14,234,Undirected,27297,,105
92,22,Undirected,27299,,99
918,1,Undirected,27304,,77
684,31,Undirected,27305,,57
705,424,Undirected,27307,,56
22,54,Undirected,27309,,80
58,181,Undirected,27312,,99
361,2,Undirected,27314,,103
205,1,Undirected,27315,,96
468,0,Undirected,27316,,106
284,6,Undirected,27317,,99
784,316,Undirected,27318,,56
27,32,Undirected,27320,,95
27,48,Undirected,27321,,97
127,189,Undirected,27322,,56
163,175,Undirected,27323,,56
90,12,Undirected,27328,,94
863,217,Undirected,27329,,56
72,155,Undirected,27331,,76
21,92,Undirected,27333,,102
198,120,Undirected,27334,,75
198,0,Undirected,27335,,92
394,336,Undirected,27336,,78
0,400,Undirected,27341,,101
46,14,Undirected,27344,,91
176,11,Undirected,27345,,91
24,86,Undirected,27346,,105
24,427,Undirected,27347,,79
471,72,Undirected,27348,,56
25,15,Undirected,27349,,95
25,305,Undirected,27350,,98
78,8,Undirected,27351,,107
400,1,Undirected,27353,,108
197,76,Undirected,27355,,56
11,19,Undirected,27356,,91
11,179,Undirected,27357,,83
1236,417,Undirected,27359,,56
37,88,Undirected,27360,,102
635,5,Undirected,27362,,75
47,376,Undirected,27363,,56
14,21,Undirected,27364,,101
20,91,Undirected,27365,,86
20,61,Undirected,27366,,107
50,29,Undirected,27367,,88
1,128,Undirected,27368,,102
1,173,Undirected,27369,,101
514,215,Undirected,27370,,56
514,34,Undirected,27371,,56
553,0,Undirected,27372,,98
121,7,Undirected,27373,,92
218,429,Undirected,27375,,55
32,8,Undirected,27376,,97
563,41,Undirected,27377,,72
170,6,Undirected,27378,,110
170,396,Undirected,27379,,70
135,170,Undirected,27380,,55
38,15,Undirected,27381,,95
31,54,Undirected,27383,,91
127,2,Undirected,27384,,88
54,48,Undirected,27385,,89
6,271,Undirected,27387,,79
12,19,Undirected,27388,,95
155,361,Undirected,27390,,74
53,430,Undirected,27392,,74
53,310,Undirected,27393,,55
409,1,Undirected,27394,,102
67,8,Undirected,27395,,95
42,21,Undirected,27396,,88
42,25,Undirected,27397,,104
406,21,Undirected,27400,,94
83,52,Undirected,27401,,74
81,0,Undirected,27402,,102
21,73,Undirected,27403,,100
0,129,Undirected,27407,,110
0,431,Undirected,27408,,97
0,432,Undirected,27409,,71
0,433,Undirected,27410,,87
25,36,Undirected,27412,,98
89,25,Undirected,27413,,82
273,72,Undirected,27414,,55
33,434,Undirected,27416,,76
33,24,Undirected,27417,,107
153,1,Undirected,27419,,109
64,1,Undirected,27420,,99
313,0,Undirected,27425,,107
51,36,Undirected,27426,,107
381,0,Undirected,27427,,81
30,6,Undirected,27428,,107
36,86,Undirected,27429,,103
36,201,Undirected,27430,,91
36,240,Undirected,27431,,86
8,46,Undirected,27434,,108
2,238,Undirected,27436,,81
276,20,Undirected,27438,,87
47,21,Undirected,27439,,94
47,5,Undirected,27440,,87
14,19,Undirected,27442,,103
14,25,Undirected,27443,,90
4,125,Undirected,27444,,92
20,90,Undirected,27447,,96
50,86,Undirected,27448,,90
92,28,Undirected,27449,,98
1,202,Undirected,27452,,91
1,66,Undirected,27453,,94
1,131,Undirected,27455,,55
269,8,Undirected,27457,,79
1467,435,Undirected,27459,,54
229,1,Undirected,27460,,96
3,25,Undirected,27461,,95
364,1,Undirected,27462,,108
246,436,Undirected,27466,,54
246,12,Undirected,27467,,97
165,7,Undirected,27469,,82
416,105,Undirected,27470,,100
54,133,Undirected,27473,,79
6,19,Undirected,27474,,90
6,179,Undirected,27475,,93
6,56,Undirected,27476,,104
12,176,Undirected,27480,,95
12,291,Undirected,27482,,93
202,2,Undirected,27484,,107
281,36,Undirected,27485,,86
83,164,Undirected,27486,,87
265,6,Undirected,27488,,75
28,78,Undirected,27490,,97
485,0,Undirected,27491,,102
49,7,Undirected,27492,,97
5,31,Undirected,27493,,94
5,25,Undirected,27494,,88
7,38,Undirected,27496,,79
7,203,Undirected,27498,,77
